,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2019-10-03 18:00:00,807.501195238963,753.8901756159311,697.2330183415511,1044.9278884476782,1563.789587800266,333.01723044187486,769.868764900674,2643.706747993805,2729.2483167964924,546.8823403774892,1895.379711237431,1051.5550228078437
2019-10-03 19:00:00,759.6617701115754,709.2268700712519,655.9262970958664,983.0224079633816,1471.1447776852538,313.2880300942029,724.2588272887785,2487.0835605915972,2567.557323302921,514.4829619861828,1783.0902479916465,989.2569258173405
2019-10-03 20:00:00,703.9851695366978,657.246709010721,607.8526044515712,910.975415317835,1363.3226607937208,290.32674231756084,671.1769545049684,2304.801967062065,2379.3777028889012,476.775835599031,1652.4052412789758,916.7529972379494
2019-10-03 21:00:00,662.0780508244243,618.1218565995687,571.6681046117792,856.7464961222623,1282.1662287248253,273.04405259320663,631.2228567107029,2167.600767631235,2237.737128383725,448.3941275656909,1554.0401824629873,862.1801477695907
2019-10-03 22:00:00,618.5926120567536,577.5234707859184,534.1208119208782,800.4751890608824,1197.9532557078803,255.1104563727404,589.7639941943156,2025.2322502997633,2090.7620387348475,418.94349806096534,1451.9704655876956,805.5519572173587
2019-10-03 23:00:00,586.6452371423322,547.6971222594947,506.5360049001537,759.1344415702316,1136.0846510008134,241.93521108936912,559.305480681025,1920.638608655741,1982.7840942744085,397.3070531056789,1376.9830765942086,763.9490187265451
2019-10-04 00:00:00,576.6854933444802,538.3986183747662,497.93631208108616,746.2462698653097,1116.7968236389847,237.8277666483862,549.80989640005,1888.031050868933,1949.1214642296716,390.5617900276253,1353.605406771707,750.9791077489999
2019-10-04 01:00:00,573.2023042567067,535.1466825899431,494.92876923725925,741.7389311269762,1110.051353960531,236.39128334662166,546.4890363236434,1876.6273148123441,1937.3487411539163,388.20279091836056,1345.429609675313,746.443182598383
2019-10-04 02:00:00,576.7399181739767,538.4494298714042,497.98330493802104,746.3166970330963,1116.9022216027108,237.8502116999763,549.8617848387439,1888.2092342448175,1949.3054130277305,390.5986493887076,1353.7331536013385,751.0499815794785
2019-10-04 03:00:00,600.741267981915,560.8572998887004,518.7071548462654,777.3750780269241,1163.3827236058055,247.7484794511973,572.7445863027324,1966.7881030097474,2030.4268329716037,406.85362762598413,1410.069505468677,782.3053408204474
2019-10-04 04:00:00,671.2214221798296,626.6581880347293,579.5629045768248,868.5782603103873,1299.8730866307662,276.81482126033853,639.94011441127,2197.5355747797803,2268.640526457582,454.5865002275106,1575.5016498410214,874.08695128996
2019-10-04 05:00:00,777.023290720946,725.4357374987294,670.917018458066,1005.4886744872618,1504.7667281137965,320.4480015514354,740.8112392321173,2543.9240574986557,2626.2369898836373,526.2410981714238,1823.8414866439846,1011.8656777399465
2019-10-04 06:00:00,837.2715769735261,781.6840642768406,722.9381110848839,1083.4515492268708,1621.4422739582994,345.29467366164334,798.2517408662108,2741.1730546024596,2829.8683093345853,567.0444108894853,1965.257227045672,1090.323008079522
2019-10-04 07:00:00,868.1848801275148,810.5449943671451,749.6300538238473,1123.4541805295792,1681.3083173545758,358.0434629648034,827.7243740443184,2842.381212104683,2934.3512266319103,587.980527984209,2037.8174262761675,1130.5793437912464
2019-10-04 08:00:00,872.7565658052174,814.8131600847254,753.5774538063702,1129.3700626236416,1690.1617463075463,359.9288472983693,832.0830028946019,2857.3486156789554,2949.8029256688383,591.0767143151188,2048.5481599651844,1136.532745551431
2019-10-04 09:00:00,868.9468277404653,811.2563553200753,750.2879538209345,1124.4401608785895,1682.7838888467377,358.35769368706434,828.4508121860323,2844.8757793670616,2936.9265098047313,588.4965590393606,2039.6058818910037,1131.571577417944
2019-10-04 10:00:00,851.9662809375701,795.4031683690629,735.6261824572786,1102.4668845292147,1649.899724164276,351.3548375909624,812.2616193135507,2789.2825660911926,2879.5344848104264,576.9964383816956,1999.7488710460837,1109.4589423086868
2019-10-04 11:00:00,839.7206943008669,783.9705816255444,725.0527896469497,1086.6207717772616,1626.1851823259624,346.30470098319654,800.5867206074341,2749.191306517249,2838.1460052472257,568.7030821381871,1971.005834379074,1093.5123304510496
2019-10-04 12:00:00,822.9578468159574,768.3206406610834,710.5789897110329,1064.9292040990324,1593.7226094984042,339.3916250934549,784.6050814897279,2694.310826744917,2781.4897754451554,557.3503989248511,1931.6598108526787,1071.683190663706
2019-10-04 13:00:00,812.8892533591124,758.9205137830793,701.8853111780958,1051.9001780585377,1574.223986209124,335.2392905492918,775.0057203313653,2661.3469022063405,2747.459247804301,550.531417124633,1908.026647370915,1058.571532025204
2019-10-04 14:00:00,814.6308479029991,760.5464816754908,703.3890826000091,1054.1538474277042,1577.5967210483507,335.95753220017406,776.6661503695685,2667.0487702346345,2753.3456093421782,551.7109166792653,1912.114545919112,1060.8394946005126
2019-10-04 15:00:00,834.3870610102138,778.991054955034,720.4474896673397,1079.7189093341885,1615.85618188083,344.1050859273696,795.5016536154366,2731.7293356805976,2820.1190230374755,565.0908647521255,1958.4866450752208,1086.5666950641673
2019-10-04 16:00:00,815.7193444929283,761.5627116082479,704.3289397387051,1055.5623907834336,1579.7046803228675,336.4064332319755,777.7039191434455,2670.6124377523183,2757.0245853033516,552.4481039009105,1914.669482511735,1062.2569712100803
2019-10-04 17:00:00,819.5835073871768,765.170327869536,707.6654325810755,1060.5627196962719,1587.187935747402,338.00003189487046,781.387998290709,2683.2634574400963,2770.0849499655174,555.0651185377509,1923.739507415547,1067.2890131740457
2019-10-04 18:00:00,797.7047259296003,744.7441062211162,688.7743040932879,1032.2509982461156,1544.8179543296148,328.97712115566213,760.5288459357806,2611.6337403346497,2696.1375331459317,540.2476553826824,1872.385281903823,1038.7977333217336
2019-10-04 19:00:00,747.3073338158794,697.6926603344579,645.258918571668,967.0354408758558,1447.2194399194887,308.193003383257,712.4801517052744,2446.635934265885,2525.800946143603,506.1158870205099,1754.0917176653747,973.1685662987466
