,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2019-03-23 21:00:00,0.1104,0.1104,,,,0.1104,,0.1104,0.1104,0.1104,,
2019-03-23 22:00:00,0.097,0.097,,,,0.097,,0.097,0.097,0.097,,
2019-03-23 23:00:00,0.082,0.082,,,,0.082,,0.082,0.082,0.082,,
2019-03-24 00:00:00,0.0698,0.0698,,,,0.0698,,0.0698,0.0698,0.0698,,
2019-03-24 01:00:00,0.0618,0.0618,,,,0.0618,,0.0618,0.0618,0.0618,,
2019-03-24 02:00:00,0.0592,0.0592,,,,0.0592,,0.0592,0.0592,0.0592,,
2019-03-24 03:00:00,0.0525,0.0525,,,,0.0525,,0.0525,0.0525,0.0525,,
2019-03-24 04:00:00,0.0431,0.0431,,,,0.0431,,0.0431,0.0431,0.0431,,
2019-03-24 05:00:00,0.033,0.033,,,,0.033,,0.033,0.033,0.033,,
2019-03-24 06:00:00,0.0239,0.0239,,,,0.0239,,0.0239,0.0239,0.0239,,
2019-03-24 07:00:00,0.0188,0.0188,,,,0.0188,,0.0188,0.0188,0.0188,,
2019-03-24 08:00:00,0.0231,0.0231,,,,0.0231,,0.0231,0.0231,0.0231,,
2019-03-24 09:00:00,0.0366,0.0366,,,,0.0366,,0.0366,0.0366,0.0366,,
2019-03-24 10:00:00,0.0587,0.0587,,,,0.0587,,0.0587,0.0587,0.0587,,
2019-03-24 11:00:00,0.0803,0.0803,,,,0.0803,,0.0803,0.0803,0.0803,,
2019-03-24 12:00:00,0.0974,0.0974,,,,0.0974,,0.0974,0.0974,0.0974,,
2019-03-24 13:00:00,0.1151,0.1151,,,,0.1151,,0.1151,0.1151,0.1151,,
2019-03-24 14:00:00,0.1433,0.1433,,,,0.1433,,0.1433,0.1433,0.1433,,
2019-03-24 15:00:00,0.1667,0.1667,,,,0.1667,,0.1667,0.1667,0.1667,,
2019-03-24 16:00:00,0.1957,0.1957,,,,0.1957,,0.1957,0.1957,0.1957,,
2019-03-24 17:00:00,0.2314,0.2314,,,,0.2314,,0.2314,0.2314,0.2314,,
2019-03-24 18:00:00,0.2776,0.2776,,,,0.2776,,0.2776,0.2776,0.2776,,
2019-03-24 19:00:00,0.3428,0.3428,,,,0.3428,,0.3428,0.3428,0.3428,,
2019-03-24 20:00:00,0.4094,0.4094,,,,0.4094,,0.4094,0.4094,0.4094,,
2019-03-24 21:00:00,0.4956,0.4956,,,,0.4956,,0.4956,0.4956,0.4956,,
2019-03-24 22:00:00,0.549,0.549,,,,0.549,,0.549,0.549,0.549,,
2019-03-24 23:00:00,0.606,0.606,,,,0.606,,0.606,0.606,0.606,,
2019-03-25 00:00:00,0.673,0.673,,,,0.673,,0.673,0.673,0.673,,
2019-03-25 01:00:00,0.707,0.707,,,,0.707,,0.707,0.707,0.707,,
2019-03-25 02:00:00,0.7291,0.7291,,,,0.7291,,0.7291,0.7291,0.7291,,
2019-03-25 03:00:00,0.7636,0.7636,,,,0.7636,,0.7636,0.7636,0.7636,,
2019-03-25 04:00:00,0.7806,0.7806,,,,0.7806,,0.7806,0.7806,0.7806,,
2019-03-25 05:00:00,0.7869,0.7869,,,,0.7869,,0.7869,0.7869,0.7869,,
2019-03-25 06:00:00,0.7896,0.7896,,,,0.7896,,0.7896,0.7896,0.7896,,
2019-03-25 07:00:00,0.8011,0.8011,,,,0.8011,,0.8011,0.8011,0.8011,,
2019-03-25 08:00:00,0.8008,0.8008,,,,0.8008,,0.8008,0.8008,0.8008,,
2019-03-25 09:00:00,0.7854,0.7854,,,,0.7854,,0.7854,0.7854,0.7854,,
2019-03-25 10:00:00,0.7676,0.7676,,,,0.7676,,0.7676,0.7676,0.7676,,
2019-03-25 11:00:00,0.7481,0.7481,,,,0.7481,,0.7481,0.7481,0.7481,,
2019-03-25 12:00:00,0.7334,0.7334,,,,0.7334,,0.7334,0.7334,0.7334,,
2019-03-25 13:00:00,0.7167,0.7167,,,,0.7167,,0.7167,0.7167,0.7167,,
2019-03-25 14:00:00,0.6873,0.6873,,,,0.6873,,0.6873,0.6873,0.6873,,
2019-03-25 15:00:00,0.6554,0.6554,,,,0.6554,,0.6554,0.6554,0.6554,,
2019-03-25 16:00:00,0.6252,0.6252,,,,0.6252,,0.6252,0.6252,0.6252,,
2019-03-25 17:00:00,0.5888,0.5888,,,,0.5888,,0.5888,0.5888,0.5888,,
2019-03-25 18:00:00,0.5601,0.5601,,,,0.5601,,0.5601,0.5601,0.5601,,
2019-03-25 19:00:00,0.5274,0.5274,,,,0.5274,,0.5274,0.5274,0.5274,,
2019-03-25 20:00:00,0.4886,0.4886,,,,0.4886,,0.4886,0.4886,0.4886,,
2019-03-25 21:00:00,0.4464,0.4464,,,,0.4464,,0.4464,0.4464,0.4464,,
2019-03-25 22:00:00,0.3644,0.3644,,,,0.3644,,0.3644,0.3644,0.3644,,
2019-03-25 23:00:00,0.2844,0.2844,,,,0.2844,,0.2844,0.2844,0.2844,,
2019-03-26 00:00:00,0.2466,0.2466,,,,0.2466,,0.2466,0.2466,0.2466,,
2019-03-26 01:00:00,0.2422,0.2422,,,,0.2422,,0.2422,0.2422,0.2422,,
2019-03-26 02:00:00,0.2482,0.2482,,,,0.2482,,0.2482,0.2482,0.2482,,
2019-03-26 03:00:00,0.2533,0.2533,,,,0.2533,,0.2533,0.2533,0.2533,,
2019-03-26 04:00:00,0.2664,0.2664,,,,0.2664,,0.2664,0.2664,0.2664,,
2019-03-26 05:00:00,0.2869,0.2869,,,,0.2869,,0.2869,0.2869,0.2869,,
2019-03-26 06:00:00,0.2758,0.2758,,,,0.2758,,0.2758,0.2758,0.2758,,
2019-03-26 07:00:00,0.2351,0.2351,,,,0.2351,,0.2351,0.2351,0.2351,,
2019-03-26 08:00:00,0.1897,0.1897,,,,0.1897,,0.1897,0.1897,0.1897,,
2019-03-26 09:00:00,0.1594,0.1594,,,,0.1594,,0.1594,0.1594,0.1594,,
2019-03-26 10:00:00,0.1558,0.1558,,,,0.1558,,0.1558,0.1558,0.1558,,
2019-03-26 11:00:00,0.1663,0.1663,,,,0.1663,,0.1663,0.1663,0.1663,,
2019-03-26 12:00:00,0.1734,0.1734,,,,0.1734,,0.1734,0.1734,0.1734,,
2019-03-26 13:00:00,0.1632,0.1632,,,,0.1632,,0.1632,0.1632,0.1632,,
2019-03-26 14:00:00,0.1393,0.1393,,,,0.1393,,0.1393,0.1393,0.1393,,
2019-03-26 15:00:00,0.1204,0.1204,,,,0.1204,,0.1204,0.1204,0.1204,,
2019-03-26 16:00:00,0.102,0.102,,,,0.102,,0.102,0.102,0.102,,
2019-03-26 17:00:00,0.087,0.087,,,,0.087,,0.087,0.087,0.087,,
2019-03-26 18:00:00,0.0744,0.0744,,,,0.0744,,0.0744,0.0744,0.0744,,
2019-03-26 19:00:00,0.0655,0.0655,,,,0.0655,,0.0655,0.0655,0.0655,,
2019-03-26 20:00:00,0.0643,0.0643,,,,0.0643,,0.0643,0.0643,0.0643,,
2019-03-26 21:00:00,0.0631,0.0631,,,,0.0631,,0.0631,0.0631,0.0631,,
2019-03-26 22:00:00,0.0614,0.0614,,,,0.0614,,0.0614,0.0614,0.0614,,
2019-03-26 23:00:00,0.0608,0.0608,,,,0.0608,,0.0608,0.0608,0.0608,,
2019-03-27 00:00:00,0.0637,0.0637,,,,0.0637,,0.0637,0.0637,0.0637,,
2019-03-27 01:00:00,0.0671,0.0671,,,,0.0671,,0.0671,0.0671,0.0671,,
2019-03-27 02:00:00,0.0681,0.0681,,,,0.0681,,0.0681,0.0681,0.0681,,
2019-03-27 03:00:00,0.074,0.074,,,,0.074,,0.074,0.074,0.074,,
2019-03-27 04:00:00,0.0782,0.0782,,,,0.0782,,0.0782,0.0782,0.0782,,
2019-03-27 05:00:00,0.0797,0.0797,,,,0.0797,,0.0797,0.0797,0.0797,,
2019-03-27 06:00:00,0.0765,0.0765,,,,0.0765,,0.0765,0.0765,0.0765,,
2019-03-27 07:00:00,0.0723,0.0723,,,,0.0723,,0.0723,0.0723,0.0723,,
2019-03-27 08:00:00,0.0766,0.0766,,,,0.0766,,0.0766,0.0766,0.0766,,
2019-03-27 09:00:00,0.0805,0.0805,,,,0.0805,,0.0805,0.0805,0.0805,,
2019-03-27 10:00:00,0.0835,0.0835,,,,0.0835,,0.0835,0.0835,0.0835,,
2019-03-27 11:00:00,0.0845,0.0845,,,,0.0845,,0.0845,0.0845,0.0845,,
2019-03-27 12:00:00,0.0896,0.0896,,,,0.0896,,0.0896,0.0896,0.0896,,
2019-03-27 13:00:00,0.0919,0.0919,,,,0.0919,,0.0919,0.0919,0.0919,,
2019-03-27 14:00:00,0.0905,0.0905,,,,0.0905,,0.0905,0.0905,0.0905,,
2019-03-27 15:00:00,0.0891,0.0891,,,,0.0891,,0.0891,0.0891,0.0891,,
2019-03-27 16:00:00,0.0843,0.0843,,,,0.0843,,0.0843,0.0843,0.0843,,
2019-03-27 17:00:00,0.0779,0.0779,,,,0.0779,,0.0779,0.0779,0.0779,,
2019-03-27 18:00:00,0.0754,0.0754,,,,0.0754,,0.0754,0.0754,0.0754,,
2019-03-27 19:00:00,0.071,0.071,,,,0.071,,0.071,0.071,0.071,,
2019-03-27 20:00:00,0.0601,0.0601,,,,0.0601,,0.0601,0.0601,0.0601,,
2019-03-27 21:00:00,0.051,0.051,,,,0.051,,0.051,0.051,0.051,,
2019-03-27 22:00:00,0.0452,0.0452,,,,0.0452,,0.0452,0.0452,0.0452,,
2019-03-27 23:00:00,0.045,0.045,,,,0.045,,0.045,0.045,0.045,,
2019-03-28 00:00:00,0.0482,0.0482,,,,0.0482,,0.0482,0.0482,0.0482,,
2019-03-28 01:00:00,0.0508,0.0508,,,,0.0508,,0.0508,0.0508,0.0508,,
2019-03-28 02:00:00,0.0485,0.0485,,,,0.0485,,0.0485,0.0485,0.0485,,
2019-03-28 03:00:00,0.0412,0.0412,,,,0.0412,,0.0412,0.0412,0.0412,,
2019-03-28 04:00:00,0.0319,0.0319,,,,0.0319,,0.0319,0.0319,0.0319,,
2019-03-28 05:00:00,0.0222,0.0222,,,,0.0222,,0.0222,0.0222,0.0222,,
2019-03-28 06:00:00,0.0127,0.0127,,,,0.0127,,0.0127,0.0127,0.0127,,
2019-03-28 07:00:00,0.005,0.005,,,,0.005,,0.005,0.005,0.005,,
2019-03-28 08:00:00,0.0041,0.0041,,,,0.0041,,0.0041,0.0041,0.0041,,
2019-03-28 09:00:00,0.0089,0.0089,,,,0.0089,,0.0089,0.0089,0.0089,,
2019-03-28 10:00:00,0.0138,0.0138,,,,0.0138,,0.0138,0.0138,0.0138,,
2019-03-28 11:00:00,0.0166,0.0166,,,,0.0166,,0.0166,0.0166,0.0166,,
2019-03-28 12:00:00,0.0158,0.0158,,,,0.0158,,0.0158,0.0158,0.0158,,
2019-03-28 13:00:00,0.0129,0.0129,,,,0.0129,,0.0129,0.0129,0.0129,,
2019-03-28 14:00:00,0.01,0.01,,,,0.01,,0.01,0.01,0.01,,
2019-03-28 15:00:00,0.0094,0.0094,,,,0.0094,,0.0094,0.0094,0.0094,,
2019-03-28 16:00:00,0.0126,0.0126,,,,0.0126,,0.0126,0.0126,0.0126,,
2019-03-28 17:00:00,0.016,0.016,,,,0.016,,0.016,0.016,0.016,,
2019-03-28 18:00:00,0.0205,0.0205,,,,0.0205,,0.0205,0.0205,0.0205,,
2019-03-28 19:00:00,0.0247,0.0247,,,,0.0247,,0.0247,0.0247,0.0247,,
2019-03-28 20:00:00,0.028,0.028,,,,0.028,,0.028,0.028,0.028,,
2019-03-28 21:00:00,0.0315,0.0315,,,,0.0315,,0.0315,0.0315,0.0315,,
2019-03-28 22:00:00,0.038,0.038,,,,0.038,,0.038,0.038,0.038,,
2019-03-28 23:00:00,0.0473,0.0473,,,,0.0473,,0.0473,0.0473,0.0473,,
2019-03-29 00:00:00,0.054,0.054,,,,0.054,,0.054,0.054,0.054,,
2019-03-29 01:00:00,0.0571,0.0571,,,,0.0571,,0.0571,0.0571,0.0571,,
2019-03-29 02:00:00,0.059,0.059,,,,0.059,,0.059,0.059,0.059,,
2019-03-29 03:00:00,0.0601,0.0601,,,,0.0601,,0.0601,0.0601,0.0601,,
2019-03-29 04:00:00,0.0634,0.0634,,,,0.0634,,0.0634,0.0634,0.0634,,
2019-03-29 05:00:00,0.0656,0.0656,,,,0.0656,,0.0656,0.0656,0.0656,,
2019-03-29 06:00:00,0.0661,0.0661,,,,0.0661,,0.0661,0.0661,0.0661,,
2019-03-29 07:00:00,0.0658,0.0658,,,,0.0658,,0.0658,0.0658,0.0658,,
2019-03-29 08:00:00,0.0606,0.0606,,,,0.0606,,0.0606,0.0606,0.0606,,
2019-03-29 09:00:00,0.0571,0.0571,,,,0.0571,,0.0571,0.0571,0.0571,,
2019-03-29 10:00:00,0.0567,0.0567,,,,0.0567,,0.0567,0.0567,0.0567,,
2019-03-29 11:00:00,0.0577,0.0577,,,,0.0577,,0.0577,0.0577,0.0577,,
2019-03-29 12:00:00,0.0571,0.0571,,,,0.0571,,0.0571,0.0571,0.0571,,
2019-03-29 13:00:00,0.0531,0.0531,,,,0.0531,,0.0531,0.0531,0.0531,,
2019-03-29 14:00:00,0.0492,0.0492,,,,0.0492,,0.0492,0.0492,0.0492,,
2019-03-29 15:00:00,0.0457,0.0457,,,,0.0457,,0.0457,0.0457,0.0457,,
2019-03-29 16:00:00,0.0464,0.0464,,,,0.0464,,0.0464,0.0464,0.0464,,
2019-03-29 17:00:00,0.0537,0.0537,,,,0.0537,,0.0537,0.0537,0.0537,,
2019-03-29 18:00:00,0.0638,0.0638,,,,0.0638,,0.0638,0.0638,0.0638,,
2019-03-29 19:00:00,0.0735,0.0735,,,,0.0735,,0.0735,0.0735,0.0735,,
2019-03-29 20:00:00,0.0862,0.0862,,,,0.0862,,0.0862,0.0862,0.0862,,
2019-03-29 21:00:00,0.1019,0.1019,,,,0.1019,,0.1019,0.1019,0.1019,,
2019-03-29 22:00:00,0.1047,0.1047,,,,0.1047,,0.1047,0.1047,0.1047,,
2019-03-29 23:00:00,0.0814,0.0814,,,,0.0814,,0.0814,0.0814,0.0814,,
2019-03-30 00:00:00,0.0527,0.0527,,,,0.0527,,0.0527,0.0527,0.0527,,
2019-03-30 01:00:00,0.0427,0.0427,,,,0.0427,,0.0427,0.0427,0.0427,,
2019-03-30 02:00:00,0.0449,0.0449,,,,0.0449,,0.0449,0.0449,0.0449,,
2019-03-30 03:00:00,0.0466,0.0466,,,,0.0466,,0.0466,0.0466,0.0466,,
2019-03-30 04:00:00,0.0437,0.0437,,,,0.0437,,0.0437,0.0437,0.0437,,
2019-03-30 05:00:00,0.0403,0.0403,,,,0.0403,,0.0403,0.0403,0.0403,,
2019-03-30 06:00:00,0.0368,0.0368,,,,0.0368,,0.0368,0.0368,0.0368,,
2019-03-30 07:00:00,0.032,0.032,,,,0.032,,0.032,0.032,0.032,,
2019-03-30 08:00:00,0.0271,0.0271,,,,0.0271,,0.0271,0.0271,0.0271,,
2019-03-30 09:00:00,0.0259,0.0259,,,,0.0259,,0.0259,0.0259,0.0259,,
2019-03-30 10:00:00,0.0285,0.0285,,,,0.0285,,0.0285,0.0285,0.0285,,
2019-03-30 11:00:00,0.0359,0.0359,,,,0.0359,,0.0359,0.0359,0.0359,,
2019-03-30 12:00:00,0.0429,0.0429,,,,0.0429,,0.0429,0.0429,0.0429,,
2019-03-30 13:00:00,0.0473,0.0473,,,,0.0473,,0.0473,0.0473,0.0473,,
2019-03-30 14:00:00,0.0468,0.0468,,,,0.0468,,0.0468,0.0468,0.0468,,
2019-03-30 15:00:00,0.0435,0.0435,,,,0.0435,,0.0435,0.0435,0.0435,,
2019-03-30 16:00:00,0.0398,0.0398,,,,0.0398,,0.0398,0.0398,0.0398,,
2019-03-30 17:00:00,0.0415,0.0415,,,,0.0415,,0.0415,0.0415,0.0415,,
2019-03-30 18:00:00,0.0515,0.0515,,,,0.0515,,0.0515,0.0515,0.0515,,
2019-03-30 19:00:00,0.0696,0.0696,,,,0.0696,,0.0696,0.0696,0.0696,,
2019-03-30 20:00:00,0.0954,0.0954,,,,0.0954,,0.0954,0.0954,0.0954,,
2019-03-30 21:00:00,0.1169,0.1169,,,,0.1169,,0.1169,0.1169,0.1169,,
2019-03-30 22:00:00,0.1356,0.1356,,,,0.1356,,0.1356,0.1356,0.1356,,
2019-03-30 23:00:00,0.1574,0.1574,,,,0.1574,,0.1574,0.1574,0.1574,,
2019-03-31 00:00:00,0.1844,0.1844,,,,0.1844,,0.1844,0.1844,0.1844,,
2019-03-31 01:00:00,0.2169,0.2169,,,,0.2169,,0.2169,0.2169,0.2169,,
2019-03-31 02:00:00,0.2352,0.2352,,,,0.2352,,0.2352,0.2352,0.2352,,
2019-03-31 03:00:00,0.2542,0.2542,,,,0.2542,,0.2542,0.2542,0.2542,,
2019-03-31 04:00:00,0.2785,0.2785,,,,0.2785,,0.2785,0.2785,0.2785,,
2019-03-31 05:00:00,0.2936,0.2936,,,,0.2936,,0.2936,0.2936,0.2936,,
2019-03-31 06:00:00,0.3246,0.3246,,,,0.3246,,0.3246,0.3246,0.3246,,
2019-03-31 07:00:00,0.3542,0.3542,,,,0.3542,,0.3542,0.3542,0.3542,,
2019-03-31 08:00:00,0.3788,0.3788,,,,0.3788,,0.3788,0.3788,0.3788,,
2019-03-31 09:00:00,0.372,0.372,,,,0.372,,0.372,0.372,0.372,,
2019-03-31 10:00:00,0.3507,0.3507,,,,0.3507,,0.3507,0.3507,0.3507,,
2019-03-31 11:00:00,0.3306,0.3306,,,,0.3306,,0.3306,0.3306,0.3306,,
2019-03-31 12:00:00,0.3166,0.3166,,,,0.3166,,0.3166,0.3166,0.3166,,
2019-03-31 13:00:00,0.3114,0.3114,,,,0.3114,,0.3114,0.3114,0.3114,,
2019-03-31 14:00:00,0.3184,0.3184,,,,0.3184,,0.3184,0.3184,0.3184,,
2019-03-31 15:00:00,0.3316,0.3316,,,,0.3316,,0.3316,0.3316,0.3316,,
2019-03-31 16:00:00,0.341,0.341,,,,0.341,,0.341,0.341,0.341,,
2019-03-31 17:00:00,0.3458,0.3458,,,,0.3458,,0.3458,0.3458,0.3458,,
2019-03-31 18:00:00,0.368,0.368,,,,0.368,,0.368,0.368,0.368,,
2019-03-31 19:00:00,0.3912,0.3912,,,,0.3912,,0.3912,0.3912,0.3912,,
2019-03-31 20:00:00,0.4125,0.4125,,,,0.4125,,0.4125,0.4125,0.4125,,
2019-03-31 21:00:00,0.4201,0.4201,,,,0.4201,,0.4201,0.4201,0.4201,,
2019-03-31 22:00:00,0.4342,0.4342,,,,0.4342,,0.4342,0.4342,0.4342,,
2019-03-31 23:00:00,0.4096,0.4096,,,,0.4096,,0.4096,0.4096,0.4096,,
2019-04-01 00:00:00,0.3881,0.3881,,,,0.3881,,0.3881,0.3881,0.3881,,
2019-04-01 01:00:00,0.378,0.378,,,,0.378,,0.378,0.378,0.378,,
2019-04-01 02:00:00,0.3597,0.3597,,,,0.3597,,0.3597,0.3597,0.3597,,
2019-04-01 03:00:00,0.3439,0.3439,,,,0.3439,,0.3439,0.3439,0.3439,,
2019-04-01 04:00:00,0.3295,0.3295,,,,0.3295,,0.3295,0.3295,0.3295,,
2019-04-01 05:00:00,0.3123,0.3123,,,,0.3123,,0.3123,0.3123,0.3123,,
2019-04-01 06:00:00,0.287,0.287,,,,0.287,,0.287,0.287,0.287,,
2019-04-01 07:00:00,0.2557,0.2557,,,,0.2557,,0.2557,0.2557,0.2557,,
2019-04-01 08:00:00,0.223,0.223,,,,0.223,,0.223,0.223,0.223,,
2019-04-01 09:00:00,0.196,0.196,,,,0.196,,0.196,0.196,0.196,,
2019-04-01 10:00:00,0.1784,0.1784,,,,0.1784,,0.1784,0.1784,0.1784,,
2019-04-01 11:00:00,0.159,0.159,,,,0.159,,0.159,0.159,0.159,,
2019-04-01 12:00:00,0.14,0.14,,,,0.14,,0.14,0.14,0.14,,
2019-04-01 13:00:00,0.1282,0.1282,,,,0.1282,,0.1282,0.1282,0.1282,,
2019-04-01 14:00:00,0.1265,0.1265,,,,0.1265,,0.1265,0.1265,0.1265,,
2019-04-01 15:00:00,0.1328,0.1328,,,,0.1328,,0.1328,0.1328,0.1328,,
2019-04-01 16:00:00,0.1452,0.1452,,,,0.1452,,0.1452,0.1452,0.1452,,
2019-04-01 17:00:00,0.165,0.165,,,,0.165,,0.165,0.165,0.165,,
2019-04-01 18:00:00,0.1909,0.1909,,,,0.1909,,0.1909,0.1909,0.1909,,
2019-04-01 19:00:00,0.22,0.22,,,,0.22,,0.22,0.22,0.22,,
2019-04-01 20:00:00,0.2406,0.2406,,,,0.2406,,0.2406,0.2406,0.2406,,
2019-04-01 21:00:00,0.2495,0.2495,,,,0.2495,,0.2495,0.2495,0.2495,,
2019-04-01 22:00:00,0.2533,0.2533,,,,0.2533,,0.2533,0.2533,0.2533,,
2019-04-01 23:00:00,0.2497,0.2497,,,,0.2497,,0.2497,0.2497,0.2497,,
2019-04-02 00:00:00,0.2561,0.2561,,,,0.2561,,0.2561,0.2561,0.2561,,
2019-04-02 01:00:00,0.2539,0.2539,,,,0.2539,,0.2539,0.2539,0.2539,,
2019-04-02 02:00:00,0.2564,0.2564,,,,0.2564,,0.2564,0.2564,0.2564,,
2019-04-02 03:00:00,0.2505,0.2505,,,,0.2505,,0.2505,0.2505,0.2505,,
2019-04-02 04:00:00,0.241,0.241,,,,0.241,,0.241,0.241,0.241,,
2019-04-02 05:00:00,0.2524,0.2524,,,,0.2524,,0.2524,0.2524,0.2524,,
2019-04-02 06:00:00,0.2354,0.2354,,,,0.2354,,0.2354,0.2354,0.2354,,
2019-04-02 07:00:00,0.2138,0.2138,,,,0.2138,,0.2138,0.2138,0.2138,,
2019-04-02 08:00:00,0.2102,0.2102,,,,0.2102,,0.2102,0.2102,0.2102,,
2019-04-02 09:00:00,0.2423,0.2423,,,,0.2423,,0.2423,0.2423,0.2423,,
2019-04-02 10:00:00,0.2869,0.2869,,,,0.2869,,0.2869,0.2869,0.2869,,
2019-04-02 11:00:00,0.3182,0.3182,,,,0.3182,,0.3182,0.3182,0.3182,,
2019-04-02 12:00:00,0.3535,0.3535,,,,0.3535,,0.3535,0.3535,0.3535,,
2019-04-02 13:00:00,0.3488,0.3488,,,,0.3488,,0.3488,0.3488,0.3488,,
2019-04-02 14:00:00,0.3456,0.3456,,,,0.3456,,0.3456,0.3456,0.3456,,
2019-04-02 15:00:00,0.3424,0.3424,,,,0.3424,,0.3424,0.3424,0.3424,,
2019-04-02 16:00:00,0.3207,0.3207,,,,0.3207,,0.3207,0.3207,0.3207,,
2019-04-02 17:00:00,0.2747,0.2747,,,,0.2747,,0.2747,0.2747,0.2747,,
2019-04-02 18:00:00,0.2262,0.2262,,,,0.2262,,0.2262,0.2262,0.2262,,
2019-04-02 19:00:00,0.1832,0.1832,,,,0.1832,,0.1832,0.1832,0.1832,,
2019-04-02 20:00:00,0.1577,0.1577,,,,0.1577,,0.1577,0.1577,0.1577,,
2019-04-02 21:00:00,0.1664,0.1664,,,,0.1664,,0.1664,0.1664,0.1664,,
2019-04-02 22:00:00,0.1838,0.1838,,,,0.1838,,0.1838,0.1838,0.1838,,
2019-04-02 23:00:00,0.1833,0.1833,,,,0.1833,,0.1833,0.1833,0.1833,,
2019-04-03 00:00:00,0.184,0.184,,,,0.184,,0.184,0.184,0.184,,
2019-04-03 01:00:00,0.159,0.159,,,,0.159,,0.159,0.159,0.159,,
2019-04-03 02:00:00,0.1364,0.1364,,,,0.1364,,0.1364,0.1364,0.1364,,
2019-04-03 03:00:00,0.1228,0.1228,,,,0.1228,,0.1228,0.1228,0.1228,,
2019-04-03 04:00:00,0.1204,0.1204,,,,0.1204,,0.1204,0.1204,0.1204,,
2019-04-03 05:00:00,0.1287,0.1287,,,,0.1287,,0.1287,0.1287,0.1287,,
2019-04-03 06:00:00,0.1438,0.1438,,,,0.1438,,0.1438,0.1438,0.1438,,
2019-04-03 07:00:00,0.1573,0.1573,,,,0.1573,,0.1573,0.1573,0.1573,,
2019-04-03 08:00:00,0.1656,0.1656,,,,0.1656,,0.1656,0.1656,0.1656,,
2019-04-03 09:00:00,0.1611,0.1611,,,,0.1611,,0.1611,0.1611,0.1611,,
2019-04-03 10:00:00,0.1531,0.1531,,,,0.1531,,0.1531,0.1531,0.1531,,
2019-04-03 11:00:00,0.1468,0.1468,,,,0.1468,,0.1468,0.1468,0.1468,,
2019-04-03 12:00:00,0.1355,0.1355,,,,0.1355,,0.1355,0.1355,0.1355,,
2019-04-03 13:00:00,0.1242,0.1242,,,,0.1242,,0.1242,0.1242,0.1242,,
2019-04-03 14:00:00,0.1224,0.1224,,,,0.1224,,0.1224,0.1224,0.1224,,
2019-04-03 15:00:00,0.1126,0.1126,,,,0.1126,,0.1126,0.1126,0.1126,,
2019-04-03 16:00:00,0.0979,0.0979,,,,0.0979,,0.0979,0.0979,0.0979,,
2019-04-03 17:00:00,0.085,0.085,,,,0.085,,0.085,0.085,0.085,,
2019-04-03 18:00:00,0.073,0.073,,,,0.073,,0.073,0.073,0.073,,
2019-04-03 19:00:00,0.061,0.061,,,,0.061,,0.061,0.061,0.061,,
2019-04-03 20:00:00,0.0557,0.0557,,,,0.0557,,0.0557,0.0557,0.0557,,
2019-04-03 21:00:00,0.0606,0.0606,,,,0.0606,,0.0606,0.0606,0.0606,,
2019-04-03 22:00:00,0.0562,0.0562,,,,0.0562,,0.0562,0.0562,0.0562,,
2019-04-03 23:00:00,0.0506,0.0506,,,,0.0506,,0.0506,0.0506,0.0506,,
2019-04-04 00:00:00,0.0468,0.0468,,,,0.0468,,0.0468,0.0468,0.0468,,
2019-04-04 01:00:00,0.047,0.047,,,,0.047,,0.047,0.047,0.047,,
2019-04-04 02:00:00,0.0509,0.0509,,,,0.0509,,0.0509,0.0509,0.0509,,
2019-04-04 03:00:00,0.0628,0.0628,,,,0.0628,,0.0628,0.0628,0.0628,,
2019-04-04 04:00:00,0.0738,0.0738,,,,0.0738,,0.0738,0.0738,0.0738,,
2019-04-04 05:00:00,0.0816,0.0816,,,,0.0816,,0.0816,0.0816,0.0816,,
2019-04-04 06:00:00,0.0866,0.0866,,,,0.0866,,0.0866,0.0866,0.0866,,
2019-04-04 07:00:00,0.0866,0.0866,,,,0.0866,,0.0866,0.0866,0.0866,,
2019-04-04 08:00:00,0.08,0.08,,,,0.08,,0.08,0.08,0.08,,
2019-04-04 09:00:00,0.0703,0.0703,,,,0.0703,,0.0703,0.0703,0.0703,,
2019-04-04 10:00:00,0.064,0.064,,,,0.064,,0.064,0.064,0.064,,
2019-04-04 11:00:00,0.0613,0.0613,,,,0.0613,,0.0613,0.0613,0.0613,,
2019-04-04 12:00:00,0.0621,0.0621,,,,0.0621,,0.0621,0.0621,0.0621,,
2019-04-04 13:00:00,0.0646,0.0646,,,,0.0646,,0.0646,0.0646,0.0646,,
2019-04-04 14:00:00,0.0722,0.0722,,,,0.0722,,0.0722,0.0722,0.0722,,
2019-04-04 15:00:00,0.0736,0.0736,,,,0.0736,,0.0736,0.0736,0.0736,,
2019-04-04 16:00:00,0.0826,0.0826,,,,0.0826,,0.0826,0.0826,0.0826,,
2019-04-04 17:00:00,0.1079,0.1079,,,,0.1079,,0.1079,0.1079,0.1079,,
2019-04-04 18:00:00,0.1377,0.1377,,,,0.1377,,0.1377,0.1377,0.1377,,
2019-04-04 19:00:00,0.1579,0.1579,,,,0.1579,,0.1579,0.1579,0.1579,,
2019-04-04 20:00:00,0.166,0.166,,,,0.166,,0.166,0.166,0.166,,
2019-04-04 21:00:00,0.1639,0.1639,,,,0.1639,,0.1639,0.1639,0.1639,,
